0	0
0	0
0	0
0	0
0	0
0	1
0.832098	2
1	2
1.6642	2
2	2
2.49629	2
3	2
3.32839	2
4	2
4.16049	2
4.99259	3
5	3
5.82469	3
6	3
6.65678	3
7	3
7.48888	3
8	3
8.32098	3
9	3
9.15308	3
9.98518	4
10	4
10.2165	3
10.2165	3
10.2165	3
10.2165	4
10.2165	4
10.2165	4
10.2165	5
10.2165	5
11	5
11.2061	5
12	5
12.1956	5
13	5
13.1851	5
14	5
14.1747	5
15	5
15.1642	5
16	5
16.1538	5
17	5
17.1433	5
18	5
18.1328	5
19	5
19.1224	5
20	5
20.1119	5
21	5
21.1015	5
22	5
22.091	5
23	5
23.0806	5
23.8629	5
23.8629	5
23.8629	6
23.8629	6
24	6
24.7049	6
25	6
25.1072	5
25.1072	5
25.1072	6
25.1072	6
25.4925	7
26	7
26.0119	7
26.5313	8
27	8
27.0507	8
27.1072	8
27.1072	8
27.1072	9
27.1072	9
28	9
28.6542	9
29	9
29.5093	9
30	9
30.3644	9
31	9
31.2195	9
32	9
32.0746	9
32.9297	10
33	10
33.7848	10
34	10
34.6399	10
35	10
35.4949	10
36	10
36.35	10
37	10
37.2051	10
38	10
38.0602	10
38.9153	11
39	11
39.7704	11
40	11
40.6255	11
41	11
41.4806	11
42	11
42.3356	11
43	11
43.1907	11
44	11
44.0458	11
44.9009	12
45	12
45.3258	11
45.3258	11
45.3258	12
45.3258	12
45.7397	13
46	13
46.4884	13
47	13
47.2372	13
47.986	14
48	14
48.7347	14
49	14
49.4835	14
50	14
50.2323	14
50.9811	15
51	15
51.7298	15
52	15
52.4786	15
53	15
53.2274	15
53.9761	16
54	16
54.7249	16
55	16
55.4737	16
56	16
56.2224	16
56.9712	17
57	17
57.72	17
58	17
58.4687	17
59	17
59.2175	17
59.9663	18
60	18
60.715	18
61	18
61.4638	18
62	18
62.2126	18
62.9613	19
63	19
63.7101	19
64	19
64.4589	19
65	19
65.2076	19
65.9564	20
66	20
66.7052	20
67	20
67.454	20
68	20
68.2027	20
68.9515	21
69	21
69.7003	21
70	21
70.4491	21
71	21
71.1978	21
71.9466	22
72	22
72.6954	22
73	22
73.4441	22
74	22
74.1929	22
74.9417	23
75	23
75.6905	23
76	23
76.4392	23
77	23
77.188	23
77.9368	24
78	24
78.6855	24
79	24
79.4343	24
80	24
80.1831	24
80.9319	25
81	25
81.6806	25
82	25
82.4294	25
83	25
83.1782	25
83.9269	26
84	26
84.6757	26
85	26
85.4245	26
86	26
86.1733	26
86.922	27
87	27
87.6708	27
88	27
88.4196	27
89	27
89.1683	27
89.9171	28
90	28
90.6659	28
91	28
91.0517	27
91.0517	27
91.0517	28
91.0517	28
