60.715	2.75
61	2.75
61.4638	2.75
62	2.75
62.2126	2.75
62.9613	2.75
63	2.75
63.7101	2.75
64	2.75
64.4589	2.75
65	2.75
65.2076	2.75
65.9564	2.75
66	2.75
66.7052	2.75
67	2.75
67.454	2.75
68	2.75
68.2027	2.75
68.9515	2.75
69	2.75
69.7003	2.75
70	2.75
70.4491	2.75
71	2.75
71.1978	2.75
71.9466	2.75
72	2.75
72.6954	2.75
73	2.75
73.4441	2.75
74	2.75
74.1929	2.75
74.9417	2.75
75	2.75
75.6905	2.75
76	2.75
76.4392	2.75
77	2.75
77.188	2.75
77.9368	2.75
78	2.75
78.6855	2.75
79	2.75
79.4343	2.75
80	2.75
80.1831	2.75
80.9319	2.75
81	2.75
81.6806	2.75
82	2.75
82.4294	2.75
83	2.75
83.1782	2.75
83.9269	2.75
84	2.75
84.6757	2.75
85	2.75
85.4245	2.75
86	2.75
86.1733	2.75
86.922	2.75
87	2.75
87.6708	2.75
88	2.75
88.4196	2.75
89	2.75
89.1683	2.75
89.9171	2.75
90	2.75
90.6659	2.75
91	2.75
91.0517	2.75
91.0517	2.75
91.0517	2.75
91.0517	2.75
91.7751	2.75
92	2.75
92.4986	2.75
93	2.75
93.222	2.75
93.9454	2.75
94	2.75
94.6689	2.75
95	2.75
95.3923	2.75
95.4629	2.75
95.4629	2.75
95.4629	2.75
95.4629	2.75
95.9804	2.75
96	2.75
96.4979	2.75
97	2.75
97.0155	2.75
97.533	2.75
98	2.75
98.0505	2.75
98.5681	2.75
99	2.75
99.0856	2.75
99.6031	2.75
100	2.75
100.121	2.75
100.638	2.75
101	2.75
101.156	2.75
101.673	2.75
102	2.75
102.191	2.75
102.708	2.75
103	2.75
103.226	2.75
103.743	2.75
104	2.75
104.261	2.75
104.778	2.75
105	2.75
105.296	2.75
105.814	2.75
106	2.75
106.331	2.75
106.849	2.75
107	2.75
107.366	2.75
107.884	2.75
108	2.75
108.401	2.75
108.863	2.75
108.863	2.75
108.863	2.75
108.863	2.75
109	2.75
109.266	2.75
109.669	2.75
110	2.75
110.072	2.75
110.475	2.75
110.878	2.75
111	2.75
111.281	2.75
111.684	2.75
112	2.75
112.087	2.75
112.49	2.75
112.892	2.75
113	2.75
113.295	2.75
113.698	2.75
114	2.75
114.101	2.75
114.504	2.75
114.907	2.75
115	2.75
115.31	2.75
115.713	2.75
116	2.75
116.116	2.75
116.519	2.75
116.922	2.75
117	2.75
117.325	2.75
117.728	2.75
118	2.75
118.131	2.75
118.217	2.75
118.217	2.75
118.217	2.75
118.217	2.04
119	2.04
119.228	2.04
119.979	2.04
120	2.04
120.729	2.04
121	2.04
121.48	2.04
122	2.04
122.23	2.04
122.981	2.04
123	2.04
123.731	2.04
124	2.04
124.482	2.04
125	2.04
125.133	2.04
125.133	2.04
125.133	2.04
125.133	2.04
125.133	0.35
125.133	0.35
125.133	0.35
125.133	0.35
126	0.35
127	0.35
128	0.35
129	0.35
130	0.35
131	0.35
132	0.35
133	0.35
134	0.35
135	0.35
136	0.35
137	0.35
138	0.35
138.863	0.35
138.863	0.35
138.863	0.35
138.863	2.75
138.987	2.75
139	2.75
139.961	2.75
140	2.75
140.935	2.75
141	2.75
141.908	2.75
142	2.75
142.882	2.75
143	2.75
143.856	2.75
144	2.75
144.83	2.75
145	2.75
145.804	2.75
146	2.75
146.777	2.75
147	2.75
147.751	2.75
148	2.75
148.725	2.75
149	2.75
149.699	2.75
150	2.75
150.673	2.75
151	2.75
151.646	2.75
151.863	2.75
151.863	2.75
151.863	2.75
151.863	0.35
152	0.35
153	0.35
154	0.35
155	0.35
156	0.35
157	0.35
158	0.35
159	0.35
160	0.35
161	0.35
161.217	0.35
161.217	0.35
161.217	0.35
161.217	0.845
161.589	0.845
162	0.845
162.488	0.845
163	0.845
163.388	0.845
164	0.845
164.287	0.845
165	0.845
165.186	0.845
166	0.845
166.086	0.845
166.985	0.845
167	0.845
167.884	0.845
168	0.845
168.784	0.845
169	0.845
169.683	0.845
170	0.845
170.582	0.845
171	0.845
171.482	0.845
172	0.845
172.381	0.845
173	0.845
173.28	0.845
174	0.845
174.18	0.845
175	0.845
175.079	0.845
175.978	0.845
176	0.845
176.878	0.845
177	0.845
177.777	0.845
178	0.845
178.676	0.845
179	0.845
179.576	0.845
180	0.845
180.475	0.845
181	0.845
181.374	0.845
182	0.845
182.274	0.845
183	0.845
183.173	0.845
184	0.845
184.072	0.845
184.972	0.845
185	0.845
185.871	0.845
186	0.845
186.77	0.845
187	0.845
187.67	0.845
188	0.845
188.569	0.845
189	0.845
189.468	0.845
190	0.845
190.368	0.845
191	0.845
191.267	0.845
192	0.845
192.167	0.845
193	0.845
193.066	0.845
193.189	0.845
193.189	0.845
193.189	0.845
193.189	0.845
193.189	2.04
193.189	2.04
193.189	2.04
193.189	2.04
194	2.04
194.162	2.04
195	2.04
195.136	2.04
196	2.04
196.109	2.04
197	2.04
197.083	2.04
198	2.04
198.056	2.04
199	2.04
199.03	2.04
200	2.04
200.003	2.04
200.977	2.04
201	2.04
201.95	2.04
202	2.04
202.924	2.04
203	2.04
203.897	2.04
204	2.04
204.871	2.04
205	2.04
205.844	2.04
206	2.04
206.818	2.04
207	2.04
207.791	2.04
208	2.04
208.765	2.04
209	2.04
209.738	2.04
210	2.04
210.712	2.04
211	2.04
211.326	2.04
211.326	2.04
211.326	2.04
211.326	2.04
212	2.04
212.073	2.04
212.82	2.04
213	2.04
213.568	2.04
214	2.04
214.315	2.04
215	2.04
215.062	2.04
215.809	2.04
216	2.04
216.557	2.04
217	2.04
217.304	2.04
218	2.04
218.051	2.04
218.133	2.04
218.133	2.04
218.133	2.04
218.133	0.35
219	0.35
220	0.35
221	0.35
222	0.35
222.463	0.35
222.463	0.35
222.463	0.35
222.463	1.13
222.74	1.13
223	1.13
223.635	1.13
224	1.13
224.529	1.13
225	1.13
225.424	1.13
226	1.13
226.319	1.13
226.463	1.13
226.463	1.13
226.463	1.13
226.463	0.35
227	0.35
228	0.35
229	0.35
230	0.35
231	0.35
232	0.35
233	0.35
233.075	0.35
234	0.35
235	0.35
235.122	0.35
236	0.35
237	0.35
237.17	0.35
238	0.35
239	0.35
239.218	0.35
240	0.35
241	0.35
241.266	0.35
242	0.35
243	0.35
243.314	0.35
244	0.35
245	0.35
245.362	0.35
246	0.35
247	0.35
247.41	0.35
248	0.35
249	0.35
249.457	0.35
250	0.35
251	0.35
251.505	0.35
252	0.35
253	0.35
253.553	0.35
254	0.35
255	0.35
255.601	0.35
256	0.35
257	0.35
257.649	0.35
258	0.35
258.189	0.35
258.189	0.35
258.189	0.35
258.189	2.75
258.315	2.75
259	2.75
259.307	2.75
260	2.75
260.299	2.75
261	2.75
261.292	2.75
262	2.75
262.284	2.75
263	2.75
263.276	2.75
264	2.75
264.268	2.75
265	2.75
265.261	2.75
266	2.75
266.253	2.75
267	2.75
267.245	2.75
268	2.75
268.237	2.75
269	2.75
269.229	2.75
270	2.75
270.222	2.75
271	2.75
271.214	2.75
271.863	2.75
271.863	2.75
271.863	2.75
271.863	1.52
272	1.52
273	1.52
273.433	1.52
274	1.52
274.301	1.52
275	1.52
275.169	1.52
276	1.52
276.037	1.52
276.904	1.52
277	1.52
277.772	1.52
278	1.52
278.64	1.52
279	1.52
279.508	1.52
280	1.52
280.376	1.52
281	1.52
281.243	1.52
282	1.52
282.111	1.52
282.979	1.52
283	1.52
283.847	1.52
284	1.52
284.715	1.52
285	1.52
285.583	1.52
286	1.52
286.45	1.52
287	1.52
287.318	1.52
288	1.52
288.186	1.52
289	1.52
289.054	1.52
289.922	1.52
290	1.52
290.79	1.52
291	1.52
291.657	1.52
292	1.52
292.525	1.52
293	1.52
293.393	1.52
294	1.52
294.261	1.52
295	1.52
295.129	1.52
295.997	1.52
296	1.52
296.864	1.52
297	1.52
297.732	1.52
298	1.52
298.6	1.52
299	1.52
299.468	1.52
300	1.52
300.336	1.52
301	1.52
301.204	1.52
302	1.52
302.071	1.52
302.939	1.52
303	1.52
303.189	1.52
303.189	1.52
303.189	1.52
303.189	2.75
303.56	2.75
304	2.75
304.232	2.75
304.904	2.75
305	2.75
305.107	2.75
305.107	2.75
305.107	2.75
305.107	2.75
305.553	2.75
305.999	2.75
306	2.75
306.446	2.75
306.892	2.75
307	2.75
307.338	2.75
307.784	2.75
308	2.75
308.23	2.75
308.676	2.75
309	2.75
309.122	2.75
309.569	2.75
310	2.75
310.015	2.75
310.461	2.75
310.907	2.75
311	2.75
311.353	2.75
311.799	2.75
312	2.75
312.133	2.75
312.133	2.75
312.133	2.75
312.133	2.75
312.624	2.75
313	2.75
313.114	2.75
313.604	2.75
314	2.75
314.094	2.75
314.584	2.75
315	2.75
315.074	2.75
315.564	2.75
316	2.75
316.054	2.75
316.544	2.75
317	2.75
317.034	2.75
317.524	2.75
318	2.75
318.014	2.75
318.505	2.75
318.995	2.75
319	2.75
319.485	2.75
319.975	2.75
320	2.75
320.465	2.75
320.955	2.75
321	2.75
321.445	2.75
321.935	2.75
322	2.75
322.425	2.75
322.915	2.75
323	2.75
323.405	2.75
323.895	2.75
324	2.75
324.386	2.75
324.876	2.75
325	2.75
325.366	2.75
325.856	2.75
326	2.75
326.346	2.75
326.836	2.75
327	2.75
327.326	2.75
327.816	2.75
328	2.75
328.306	2.75
328.796	2.75
329	2.75
329.286	2.75
329.776	2.75
330	2.75
330.267	2.75
330.326	2.75
330.326	2.75
330.326	2.75
330.326	2.75
330.326	2.75
330.326	1.13
330.326	1.13
330.326	1.13
330.326	1.13
330.326	1.13
330.326	1.13
330.326	1.13
331	1.13
331.208	1.13
332	1.13
332.09	1.13
332.972	1.13
333	1.13
333.854	1.13
334	1.13
334.736	1.13
335	1.13
335.618	1.13
336	1.13
336.5	1.13
337	1.13
337.382	1.13
338	1.13
338.265	1.13
339	1.13
339.147	1.13
340	1.13
340.029	1.13
340.911	1.13
341	1.13
341.793	1.13
342	1.13
342.675	1.13
343	1.13
343.557	1.13
343.863	1.13
343.863	1.13
343.863	1.13
343.863	1.52
344	1.52
344.46	1.52
345	1.52
345.264	1.52
346	1.52
346.067	1.52
346.87	1.52
347	1.52
347.674	1.52
348	1.52
348.477	1.52
349	1.52
349.28	1.52
350	1.52
350.084	1.52
350.887	1.52
351	1.52
351.69	1.52
352	1.52
352.494	1.52
353	1.52
353.297	1.52
354	1.52
354.1	1.52
354.904	1.52
355	1.52
355.707	1.52
356	1.52
356.51	1.52
357	1.52
357.314	1.52
358	1.52
358.117	1.52
358.92	1.52
359	1.52
359.724	1.52
360	1.52
360.527	1.52
361	1.52
361.33	1.52
362	1.52
362.134	1.52
362.937	1.52
363	1.52
363.74	1.52
364	1.52
364.544	1.52
365	1.52
365.347	1.52
366	1.52
366.15	1.52
366.954	1.52
367	1.52
367.079	1.52
367.079	1.52
367.079	1.52
367.079	2.75
367.54	2.75
368	2.75
368.374	2.75
369	2.75
369.208	2.75
370	2.75
370.042	2.75
370.876	2.75
371	2.75
371.71	2.75
372	2.75
372.544	2.75
373	2.75
373.378	2.75
374	2.75
374.212	2.75
375	2.75
375.046	2.75
375.88	2.75
376	2.75
376.714	2.75
377	2.75
377.548	2.75
378	2.75
378.382	2.75
379	2.75
379.216	2.75
380	2.75
380.05	2.75
380.863	2.75
380.863	2.75
380.863	2.75
380.863	2.75
381	2.75
381.361	2.75
381.859	2.75
382	2.75
382.107	2.75
382.107	2.75
382.107	2.75
382.107	2.75
382.492	2.75
382.876	2.75
383	2.75
383.26	2.75
383.644	2.75
384	2.75
384.029	2.75
384.413	2.75
384.797	2.75
385	2.75
385.182	2.75
385.566	2.75
385.95	2.75
386	2.75
386.335	2.75
386.719	2.75
387	2.75
387.103	2.75
387.488	2.75
387.872	2.75
388	2.75
388.256	2.75
388.64	2.75
389	2.75
389.025	2.75
389.409	2.75
389.793	2.75
390	2.75
390.178	2.75
390.562	2.75
390.946	2.75
391	2.75
391.331	2.75
391.715	2.75
392	2.75
392.099	2.75
392.217	2.75
392.217	2.75
392.217	2.75
392.217	2.75
392.513	2.75
392.809	2.75
393	2.75
393.106	2.75
393.402	2.75
393.699	2.75
393.995	2.75
394	2.75
394.292	2.75
394.588	2.75
394.885	2.75
395	2.75
395.181	2.75
395.477	2.75
395.774	2.75
396	2.75
396.07	2.75
396.367	2.75
396.663	2.75
396.96	2.75
397	2.75
397.256	2.75
397.553	2.75
397.849	2.75
398	2.75
398.145	2.75
398.442	2.75
398.738	2.75
399	2.75
399.035	2.75
399.133	2.75
399.133	2.75
399.133	2.75
399.133	2.75
399.447	2.75
399.76	2.75
400	2.75
400.073	2.75
400.387	2.75
400.7	2.75
401	2.75
401.013	2.75
401.327	2.75
401.64	2.75
401.953	2.75
402	2.75
402.267	2.75
402.58	2.75
402.893	2.75
403	2.75
403.207	2.75
403.52	2.75
403.833	2.75
404	2.75
404.147	2.75
404.46	2.75
404.773	2.75
405	2.75
405.087	2.75
405.4	2.75
405.713	2.75
406	2.75
406.027	2.75
406.34	2.75
406.653	2.75
406.967	2.75
407	2.75
407.28	2.75
407.593	2.75
407.907	2.75
408	2.75
408.22	2.75
408.533	2.75
408.847	2.75
409	2.75
409.16	2.75
409.473	2.75
409.786	2.75
410	2.75
410.1	2.75
410.413	2.75
410.726	2.75
411	2.75
411.04	2.75
411.353	2.75
411.666	2.75
411.98	2.75
412	2.75
412.293	2.75
412.606	2.75
412.92	2.75
413	2.75
413.233	2.75
413.546	2.75
413.86	2.75
414	2.75
414.173	2.75
414.486	2.75
414.8	2.75
415	2.75
415.113	2.75
415.426	2.75
415.74	2.75
416	2.75
416.053	2.75
416.366	2.75
416.68	2.75
416.993	2.75
417	2.75
417.306	2.75
417.62	2.75
417.933	2.75
418	2.75
418.246	2.75
418.56	2.75
418.873	2.75
419	2.75
419.186	2.75
419.5	2.75
419.813	2.75
420	2.75
420.126	2.75
420.44	2.75
420.753	2.75
421	2.75
421.066	2.75
421.379	2.75
421.693	2.75
422	2.75
422.006	2.75
422.319	2.75
422.633	2.75
422.946	2.75
423	2.75
423.079	2.75
423.079	2.75
423.079	2.75
423.079	2.75
423.415	2.75
423.75	2.75
424	2.75
424.085	2.75
424.42	2.75
424.755	2.75
425	2.75
425.091	2.75
425.426	2.75
425.761	2.75
426	2.75
426.096	2.75
426.432	2.75
426.767	2.75
427	2.75
427.102	2.75
427.437	2.75
427.772	2.75
428	2.75
428.108	2.75
428.443	2.75
428.778	2.75
429	2.75
429.113	2.75
429.448	2.75
429.784	2.75
430	2.75
430.119	2.75
430.454	2.75
430.789	2.75
431	2.75
431.124	2.75
431.46	2.75
431.795	2.75
432	2.75
432.13	2.75
432.465	2.75
432.8	2.75
433	2.75
433.136	2.75
433.217	2.75
433.217	2.75
433.217	2.75
433.217	2.75
433.217	2.75
433.217	2.75
433.217	2.75
433.217	2.75
433.576	2.75
433.936	2.75
434	2.75
434.295	2.75
434.655	2.75
435	2.75
435.015	2.75
435.374	2.75
435.734	2.75
436	2.75
436.093	2.75
436.453	2.75
436.813	2.75
437	2.75
437.172	2.75
437.532	2.75
437.892	2.75
438	2.75
438.251	2.75
438.611	2.75
438.97	2.75
439	2.75
439.33	2.75
439.69	2.75
440	2.75
440.049	2.75
440.409	2.75
440.769	2.75
441	2.75
441.128	2.75
441.488	2.75
441.847	2.75
442	2.75
442.207	2.75
442.567	2.75
442.926	2.75
443	2.75
443.286	2.75
443.645	2.75
444	2.75
444.005	2.75
444.365	2.75
444.724	2.75
445	2.75
445.084	2.75
445.444	2.75
445.803	2.75
446	2.75
446.163	2.75
446.522	2.75
446.882	2.75
447	2.75
447.242	2.75
447.601	2.75
447.961	2.75
448	2.75
448.321	2.75
448.68	2.75
449	2.75
449.04	2.75
449.399	2.75
449.759	2.75
450	2.75
450.119	2.75
450.478	2.75
450.838	2.75
451	2.75
451.197	2.75
451.557	2.75
451.917	2.75
452	2.75
452.276	2.75
452.636	2.75
452.996	2.75
453	2.75
453.355	2.75
453.715	2.75
454	2.75
454.074	2.75
454.434	2.75
454.794	2.75
455	2.75
455.153	2.75
455.513	2.75
455.873	2.75
456	2.75
456.232	2.75
456.592	2.75
456.951	2.75
457	2.75
457.311	2.75
457.671	2.75
458	2.75
458.03	2.75
458.39	2.75
458.749	2.75
459	2.75
459.109	2.75
459.469	2.75
459.828	2.75
460	2.75
460.188	2.75
460.548	2.75
460.907	2.75
461	2.75
461.267	2.75
461.626	2.75
461.986	2.75
462	2.75
462.346	2.75
462.705	2.75
463	2.75
463.065	2.75
463.425	2.75
463.784	2.75
464	2.75
464.144	2.75
464.503	2.75
464.863	2.75
465	2.75
465.189	2.75
465.189	2.75
465.189	2.75
465.189	2.75
465.811	2.75
466	2.75
466.434	2.75
467	2.75
467.056	2.75
467.678	2.75
468	2.75
468.301	2.75
468.923	2.75
469	2.75
469.546	2.75
470	2.75
470.168	2.75
470.791	2.75
471	2.75
471.413	2.75
472	2.75
472.036	2.75
472.658	2.75
473	2.75
473.28	2.75
473.903	2.75
474	2.75
474.525	2.75
475	2.75
475.148	2.75
475.77	2.75
476	2.75
476.393	2.75
477	2.75
477.015	2.75
477.637	2.75
478	2.75
478.26	2.75
478.863	2.75
478.863	2.75
478.863	2.75
478.863	2.75
479	2.75
479.773	2.75
480	2.75
480.684	2.75
481	2.75
481.595	2.75
482	2.75
482.505	2.75
483	2.75
483.416	2.75
484	2.75
484.326	2.75
485	2.75
485.237	2.75
486	2.75
486.147	2.75
487	2.75
487.058	2.75
487.968	2.75
488	2.75
488.879	2.75
489	2.75
489.789	2.75
490	2.75
490.7	2.75
491	2.75
491.61	2.75
491.863	2.75
491.863	2.75
491.863	2.75
491.863	2.75
492	2.75
492.32	2.75
492.778	2.75
493	2.75
493.235	2.75
493.692	2.75
494	2.75
494.15	2.75
494.607	2.75
495	2.75
495.064	2.75
495.522	2.75
495.979	2.75
496	2.75
496.436	2.75
496.894	2.75
497	2.75
497.351	2.75
497.808	2.75
498	2.75
498.266	2.75
498.723	2.75
499	2.75
499.18	2.75
499.638	2.75
500	2.75
