0	2
0	1.01551
0	1.01551
0	1.01551
0	1.01551
0	1.01551
0.832098	1.01551
1	1.01551
1.6642	1.01551
2	1.01551
2.49629	1.01551
3	1.01551
3.32839	1.01551
4	1.01551
4.16049	1.01551
4.99259	1.01551
5	1.01551
5.82469	1.01551
6	1.01551
6.65678	1.01551
7	1.01551
7.48888	1.01551
8	1.01551
8.32098	1.01551
9	1.01551
9.15308	1.01551
9.98518	1.01551
10	1.01551
10.2165	4.15566
10.2165	2.06156
10.2165	2.06156
10.2165	2.06156
10.2165	2.06156
10.2165	2.06156
10.2165	2.06156
10.2165	2.06156
11	2.06156
11.2061	2.06156
12	2.06156
12.1956	2.06156
13	2.06156
13.1851	2.06156
14	2.06156
14.1747	2.06156
15	2.06156
15.1642	2.06156
16	2.06156
16.1538	2.06156
17	2.06156
17.1433	2.06156
18	2.06156
18.1328	2.06156
19	2.06156
19.1224	2.06156
20	2.06156
20.1119	2.06156
21	2.06156
21.1015	2.06156
22	2.06156
22.091	2.06156
23	2.06156
23.0806	2.06156
23.8629	2.42304
23.8629	2.42304
23.8629	2.42304
23.8629	2.42304
24	2.42304
24.7049	2.42304
25	2.42304
25.1072	5.29469
25.1072	5.29469
25.1072	5.29469
25.1072	5.29469
25.4925	5.29469
26	5.29469
26.0119	5.29469
26.5313	5.29469
27	5.29469
27.0507	5.29469
27.1072	1.77759
27.1072	1.77759
27.1072	1.77759
27.1072	1.77759
28	1.77759
28.6542	1.77759
29	1.77759
29.5093	1.77759
30	1.77759
30.3644	1.77759
31	1.77759
31.2195	1.77759
32	1.77759
32.0746	1.77759
32.9297	1.77759
33	1.77759
33.7848	1.77759
34	1.77759
34.6399	1.77759
35	1.77759
35.4949	1.77759
36	1.77759
36.35	1.77759
37	1.77759
37.2051	1.77759
38	1.77759
38.0602	1.77759
38.9153	1.77759
39	1.77759
39.7704	1.77759
40	1.77759
40.6255	1.77759
41	1.77759
41.4806	1.77759
42	1.77759
42.3356	1.77759
43	1.77759
43.1907	1.77759
44	1.77759
44.0458	1.77759
44.9009	1.77759
45	1.77759
45.3258	3.67269
45.3258	3.67269
45.3258	3.67269
45.3258	3.67269
45.7397	3.67269
46	3.67269
46.4884	3.67269
47	3.67269
47.2372	3.67269
47.986	3.67269
48	3.67269
48.7347	3.67269
49	3.67269
49.4835	3.67269
50	3.67269
50.2323	3.67269
50.9811	3.67269
51	3.67269
51.7298	3.67269
52	3.67269
52.4786	3.67269
53	3.67269
53.2274	3.67269
53.9761	3.67269
54	3.67269
54.7249	3.67269
55	3.67269
55.4737	3.67269
56	3.67269
56.2224	3.67269
56.9712	3.67269
57	3.67269
57.72	3.67269
58	3.67269
58.4687	3.67269
59	3.67269
59.2175	3.67269
59.9663	3.67269
60	3.67269
60.715	3.67269
61	3.67269
61.4638	3.67269
62	3.67269
62.2126	3.67269
62.9613	3.67269
63	3.67269
63.7101	3.67269
64	3.67269
64.4589	3.67269
65	3.67269
65.2076	3.67269
65.9564	3.67269
66	3.67269
66.7052	3.67269
67	3.67269
67.454	3.67269
68	3.67269
68.2027	3.67269
68.9515	3.67269
69	3.67269
69.7003	3.67269
70	3.67269
70.4491	3.67269
71	3.67269
71.1978	3.67269
71.9466	3.67269
72	3.67269
72.6954	3.67269
73	3.67269
73.4441	3.67269
74	3.67269
74.1929	3.67269
74.9417	3.67269
75	3.67269
75.6905	3.67269
76	3.67269
76.4392	3.67269
77	3.67269
77.188	3.67269
77.9368	3.67269
78	3.67269
78.6855	3.67269
79	3.67269
79.4343	3.67269
80	3.67269
80.1831	3.67269
80.9319	3.67269
81	3.67269
81.6806	3.67269
82	3.67269
82.4294	3.67269
83	3.67269
83.1782	3.67269
83.9269	3.67269
84	3.67269
84.6757	3.67269
85	3.67269
85.4245	3.67269
86	3.67269
86.1733	3.67269
86.922	3.67269
87	3.67269
87.6708	3.67269
88	3.67269
88.4196	3.67269
89	3.67269
89.1683	3.67269
89.9171	3.67269
90	3.67269
90.6659	3.67269
91	3.67269
91.0517	3.80132
91.0517	3.80132
91.0517	3.80132
91.0517	3.80132
91.7751	3.80132
92	3.80132
92.4986	3.80132
93	3.80132
93.222	3.80132
93.9454	3.80132
94	3.80132
94.6689	3.80132
95	3.80132
95.3923	3.80132
95.4629	5.31369
95.4629	5.31369
95.4629	5.31369
95.4629	5.31369
95.9804	5.31369
96	5.31369
96.4979	5.31369
97	5.31369
97.0155	5.31369
97.533	5.31369
98	5.31369
98.0505	5.31369
98.5681	5.31369
99	5.31369
99.0856	5.31369
99.6031	5.31369
100	5.31369
100.121	5.31369
100.638	5.31369
101	5.31369
101.156	5.31369
101.673	5.31369
102	5.31369
102.191	5.31369
102.708	5.31369
103	5.31369
103.226	5.31369
103.743	5.31369
104	5.31369
104.261	5.31369
104.778	5.31369
105	5.31369
105.296	5.31369
105.814	5.31369
106	5.31369
106.331	5.31369
106.849	5.31369
107	5.31369
107.366	5.31369
107.884	5.31369
108	5.31369
108.401	5.31369
108.863	6.82457
108.863	6.82457
108.863	6.82457
108.863	6.82457
109	6.82457
109.266	6.82457
109.669	6.82457
110	6.82457
110.072	6.82457
110.475	6.82457
110.878	6.82457
111	6.82457
111.281	6.82457
111.684	6.82457
112	6.82457
112.087	6.82457
112.49	6.82457
112.892	6.82457
113	6.82457
113.295	6.82457
113.698	6.82457
114	6.82457
114.101	6.82457
114.504	6.82457
114.907	6.82457
115	6.82457
115.31	6.82457
115.713	6.82457
116	6.82457
116.116	6.82457
116.519	6.82457
116.922	6.82457
117	6.82457
117.325	6.82457
117.728	6.82457
118	6.82457
118.131	6.82457
118.217	2.71809
118.217	2.71809
118.217	2.71809
118.217	2.71809
119	2.71809
119.228	2.71809
119.979	2.71809
120	2.71809
120.729	2.71809
121	2.71809
121.48	2.71809
122	2.71809
122.23	2.71809
122.981	2.71809
123	2.71809
123.731	2.71809
124	2.71809
124.482	2.71809
125	2.71809
125.133	3.40067
125.133	0.0237355
125.133	0.0237355
125.133	0.0237355
125.133	0.0237355
125.133	0.0237355
125.133	0.0237355
125.133	0.0237355
126	0.0237355
127	0.0237355
128	0.0237355
129	0.0237355
130	0.0237355
131	0.0237355
132	0.0237355
133	0.0237355
134	0.0237355
135	0.0237355
136	0.0237355
137	0.0237355
138	0.0237355
138.863	2.82393
138.863	2.82393
138.863	2.82393
138.863	2.82393
138.987	2.82393
139	2.82393
139.961	2.82393
140	2.82393
140.935	2.82393
141	2.82393
141.908	2.82393
142	2.82393
142.882	2.82393
143	2.82393
143.856	2.82393
144	2.82393
144.83	2.82393
145	2.82393
145.804	2.82393
146	2.82393
146.777	2.82393
147	2.82393
147.751	2.82393
148	2.82393
148.725	2.82393
149	2.82393
149.699	2.82393
150	2.82393
150.673	2.82393
151	2.82393
151.646	2.82393
151.863	0.0489443
151.863	0.0489443
151.863	0.0489443
151.863	0.0489443
152	0.0489443
153	0.0489443
154	0.0489443
155	0.0489443
156	0.0489443
157	0.0489443
158	0.0489443
159	0.0489443
160	0.0489443
161	0.0489443
161.217	0.939575
161.217	0.939575
161.217	0.939575
161.217	0.939575
161.589	0.939575
162	0.939575
162.488	0.939575
163	0.939575
163.388	0.939575
164	0.939575
164.287	0.939575
165	0.939575
165.186	0.939575
166	0.939575
166.086	0.939575
166.985	0.939575
167	0.939575
167.884	0.939575
168	0.939575
168.784	0.939575
169	0.939575
169.683	0.939575
170	0.939575
170.582	0.939575
171	0.939575
171.482	0.939575
172	0.939575
172.381	0.939575
173	0.939575
173.28	0.939575
174	0.939575
174.18	0.939575
175	0.939575
175.079	0.939575
175.978	0.939575
176	0.939575
176.878	0.939575
177	0.939575
177.777	0.939575
178	0.939575
178.676	0.939575
179	0.939575
179.576	0.939575
180	0.939575
180.475	0.939575
181	0.939575
181.374	0.939575
182	0.939575
182.274	0.939575
183	0.939575
183.173	0.939575
184	0.939575
184.072	0.939575
184.972	0.939575
185	0.939575
185.871	0.939575
186	0.939575
186.77	0.939575
187	0.939575
187.67	0.939575
188	0.939575
188.569	0.939575
189	0.939575
189.468	0.939575
190	0.939575
190.368	0.939575
191	0.939575
191.267	0.939575
192	0.939575
192.167	0.939575
193	0.939575
193.066	0.939575
193.189	1.43838
193.189	2.09554
193.189	2.09554
193.189	2.09554
193.189	2.09554
193.189	2.09554
193.189	2.09554
193.189	2.09554
194	2.09554
194.162	2.09554
195	2.09554
195.136	2.09554
196	2.09554
196.109	2.09554
197	2.09554
197.083	2.09554
198	2.09554
198.056	2.09554
199	2.09554
199.03	2.09554
200	2.09554
200.003	2.09554
200.977	2.09554
201	2.09554
201.95	2.09554
202	2.09554
202.924	2.09554
203	2.09554
203.897	2.09554
204	2.09554
204.871	2.09554
205	2.09554
205.844	2.09554
206	2.09554
206.818	2.09554
207	2.09554
207.791	2.09554
208	2.09554
208.765	2.09554
209	2.09554
209.738	2.09554
210	2.09554
210.712	2.09554
211	2.09554
211.326	2.72992
211.326	2.72992
211.326	2.72992
211.326	2.72992
212	2.72992
212.073	2.72992
212.82	2.72992
213	2.72992
213.568	2.72992
214	2.72992
214.315	2.72992
215	2.72992
215.062	2.72992
215.809	2.72992
216	2.72992
216.557	2.72992
217	2.72992
217.304	2.72992
218	2.72992
218.051	2.72992
218.133	0.3451
218.133	0.3451
218.133	0.3451
218.133	0.3451
219	0.3451
220	0.3451
221	0.3451
222	0.3451
222.463	1.26306
222.463	1.26306
222.463	1.26306
222.463	1.26306
222.74	1.26306
223	1.26306
223.635	1.26306
224	1.26306
224.529	1.26306
225	1.26306
225.424	1.26306
226	1.26306
226.319	1.26306
226.463	0.17091
226.463	0.17091
226.463	0.17091
226.463	0.17091
227	0.17091
228	0.17091
229	0.17091
230	0.17091
231	0.17091
232	0.17091
233	0.17091
233.075	0.17091
234	0.17091
235	0.17091
235.122	0.17091
236	0.17091
237	0.17091
237.17	0.17091
238	0.17091
239	0.17091
239.218	0.17091
240	0.17091
241	0.17091
241.266	0.17091
242	0.17091
243	0.17091
243.314	0.17091
244	0.17091
245	0.17091
